time_s,Thumb,Index,Middle,Ring,Pinky
6.4550,-1.00000,0.61107,1.00000,1.00000,0.89937
6.4730,-1.00000,0.60237,1.00000,1.00000,0.89767
6.4900,-1.00000,0.60237,1.00000,1.00000,0.89767
6.5070,-1.00000,0.60237,1.00000,1.00000,0.89767
6.5230,-1.00000,0.60237,1.00000,1.00000,0.89767
6.5400,-1.00000,0.59314,1.00000,1.00000,0.90050
6.5570,-1.00000,0.59314,1.00000,1.00000,0.90050
6.5730,-1.00000,0.59314,1.00000,1.00000,0.90050
6.5900,-1.00000,0.59430,1.00000,1.00000,0.89765
6.6070,-1.00000,0.59075,0.98406,1.00000,0.88620
6.6250,-1.00000,0.59075,0.98406,1.00000,0.88620
6.6410,-1.00000,0.59075,0.98406,1.00000,0.88620
6.6570,-1.00000,0.59366,0.96919,1.00000,0.89077
6.6740,-1.00000,0.59366,0.96919,1.00000,0.89077
6.6900,-1.00000,0.59366,0.96919,1.00000,0.89077
6.7070,-1.00000,0.59366,0.96919,1.00000,0.89077
6.7240,-1.00000,0.59191,0.96456,1.00000,0.89077
6.7400,-1.00000,0.59191,0.96456,1.00000,0.89077
6.7570,-1.00000,0.59191,0.96456,1.00000,0.89077
6.7740,-1.00000,0.59772,0.95154,1.00000,0.89364
6.7900,-1.00000,0.61109,0.94035,1.00000,0.89592
6.8060,-1.00000,0.61109,0.94035,1.00000,0.89592
6.8230,-1.00000,0.61109,0.94035,1.00000,0.89592
6.8390,-1.00000,0.61109,0.94035,1.00000,0.89592
6.8560,-1.00000,0.61109,0.94035,1.00000,0.89592
6.8730,-1.00000,0.61109,0.94035,1.00000,0.89592
6.8900,-1.00000,0.61284,0.94407,1.00000,0.89480
6.9060,-1.00000,0.62151,0.94407,1.00000,0.89651
6.9220,-1.00000,0.62151,0.94407,1.00000,0.89651
6.9390,-1.00000,0.62151,0.94407,1.00000,0.89651
6.9550,-1.00000,0.61570,0.94220,1.00000,0.89594
6.9730,-1.00000,0.61570,0.94220,1.00000,0.89594
6.9890,-1.00000,0.61570,0.94220,1.00000,0.89594
7.0060,-1.00000,0.61570,0.94220,1.00000,0.89594
7.0230,-1.00000,0.62267,0.91889,1.00000,0.90910
7.0400,-1.00000,0.62384,0.91796,1.00000,0.90853
7.0560,-1.00000,0.62384,0.91796,1.00000,0.90853
7.0740,-1.00000,0.63480,0.93006,1.00000,0.91365
