time_s,Thumb
22.3170,-1.00000
22.3340,-1.00000
22.3510,-1.00000
22.3680,-1.00000
22.3850,-1.00000
22.4020,-1.00000
22.4180,-1.00000
22.4350,-1.00000
22.4520,-1.00000
22.4690,-1.00000
22.4860,-1.00000
22.5030,-1.00000
22.5190,-1.00000
22.5360,-1.00000
22.5530,-1.00000
22.5700,-1.00000
22.5860,-1.00000
22.6030,-1.00000
22.6200,-1.00000
22.6360,-1.00000
22.6530,-1.00000
22.6700,-1.00000
22.6870,-1.00000
22.7030,-1.00000
22.7200,-1.00000
22.7370,-1.00000
22.7530,-1.00000
22.7700,-1.00000
22.7870,-1.00000
22.8040,-1.00000
22.8210,-1.00000
22.8380,-1.00000
22.8550,-1.00000
22.8720,-1.00000
22.8880,-1.00000
22.9050,-1.00000
22.9210,-1.00000
22.9380,-1.00000
22.9540,-1.00000
22.9720,-1.00000
22.9900,-1.00000
23.0070,-1.00000
23.0240,-1.00000
23.0400,-1.00000
23.0580,-1.00000
23.0740,-1.00000
23.0900,-1.00000
23.1080,-1.00000
23.1250,-1.00000
23.1420,-1.00000
23.1600,-1.00000
23.1760,-1.00000
23.1920,-1.00000
23.2080,-1.00000
23.2250,-1.00000
23.2410,-1.00000
23.2580,-1.00000
23.2740,-1.00000
23.2910,-1.00000
23.3070,-1.00000
23.3240,-1.00000
23.3410,-1.00000
23.3580,-1.00000
23.3750,-1.00000
23.3910,-1.00000
23.4080,-1.00000
23.4250,-1.00000
23.4430,-1.00000
23.4600,-1.00000
23.4770,-1.00000
23.4940,-1.00000
23.5100,-1.00000
23.5270,-1.00000
23.5430,-1.00000
23.5600,-1.00000
23.5780,-1.00000
23.5960,-1.00000
23.6130,-1.00000
23.6290,-1.00000
23.6450,-1.00000
23.6620,-1.00000
23.6780,-1.00000
23.6960,-1.00000
23.7120,-1.00000
23.7290,-1.00000
23.7450,-1.00000
23.7610,-1.00000
23.7780,-1.00000
23.7950,-1.00000
23.8120,-1.00000
23.8290,-1.00000
23.8460,-1.00000
23.8620,-1.00000
23.8780,-1.00000
23.8950,-1.00000
23.9120,-1.00000
23.9290,-1.00000
23.9450,-1.00000
23.9620,-1.00000
23.9780,-1.00000
23.9940,-1.00000
24.0110,-1.00000
24.0280,-1.00000
24.0450,-1.00000
24.0620,-1.00000
24.0790,-1.00000
24.0960,-1.00000
24.1120,-1.00000
24.1290,-1.00000
24.1460,-1.00000
24.1620,-1.00000
24.1780,-1.00000
24.1940,-1.00000
24.2110,-1.00000
24.2280,-1.00000
24.2440,-1.00000
24.2610,-1.00000
24.2780,-1.00000
24.2950,-1.00000
24.3110,-1.00000
24.3270,-1.00000
24.3440,-1.00000
24.3610,-1.00000
24.3780,-1.00000
24.3940,-1.00000
24.4100,-1.00000
24.4270,-1.00000
24.4430,-1.00000
24.4590,-1.00000
24.4760,-1.00000
24.4930,-1.00000
24.5100,-1.00000
24.5270,-1.00000
24.5440,-1.00000
24.5610,-1.00000
24.5780,-1.00000
24.5940,-1.00000
24.6100,-1.00000
24.6270,-1.00000
24.6430,-1.00000
24.6590,-1.00000
24.6750,-1.00000
24.6920,-1.00000
24.7090,-1.00000
24.7260,-1.00000
24.7420,-1.00000
24.7580,-1.00000
24.7740,-1.00000
24.7910,-1.00000
24.8070,-1.00000
24.8240,-1.00000
24.8410,-1.00000
24.8580,-1.00000
24.8750,-1.00000
24.8910,-1.00000
24.9080,-1.00000
24.9240,-1.00000
24.9410,-1.00000
24.9580,-1.00000
