#,Thumb,Index,Middle,Ring,Pinky
calib_closed,166786.55,645400.19,210874.66,159935.43,246920.50
calib_half,168166.05,536475.05,195054.10,150579.83,220416.28
calib_open,165513.87,491235.01,179621.84,142322.23,195716.00
calib_span,1272.68,154165.18,31252.82,17613.20,51204.50

time_s,Thumb,Index,Middle,Ring,Pinky,ch15,ch16,ch17
15.5960,1.00000,1.00000,1.00000,1.00000,0.51754,0.25160,-0.18590,-0.92820
15.6130,1.00000,1.00000,1.00000,1.00000,0.51847,0.27300,-0.13440,-0.92210
15.6300,1.00000,1.00000,1.00000,1.00000,0.51847,0.27300,-0.13440,-0.92210
15.6460,1.00000,1.00000,1.00000,1.00000,0.51847,0.27300,-0.13440,-0.92210
15.6630,1.00000,1.00000,1.00000,1.00000,0.51909,0.25420,-0.17230,-0.92670
15.6800,1.00000,1.00000,1.00000,1.00000,0.51940,0.25670,-0.17860,-0.92790
15.6960,1.00000,1.00000,1.00000,1.00000,0.51940,0.25670,-0.17860,-0.92790
15.7130,1.00000,1.00000,1.00000,1.00000,0.51940,0.25670,-0.17860,-0.92790
15.7300,1.00000,1.00000,1.00000,1.00000,0.51940,0.25670,-0.17860,-0.92790
15.7460,1.00000,1.00000,1.00000,1.00000,0.51940,0.25670,-0.17860,-0.92790
15.7620,1.00000,1.00000,1.00000,1.00000,0.51940,0.25670,-0.17860,-0.92790
15.7790,1.00000,1.00000,1.00000,1.00000,0.52065,0.25820,-0.13100,-0.91430
15.7950,1.00000,1.00000,1.00000,1.00000,0.51690,0.26740,-0.13440,-0.93090
15.8110,1.00000,1.00000,1.00000,1.00000,0.51690,0.26740,-0.13440,-0.93090
15.8280,1.00000,1.00000,1.00000,1.00000,0.51690,0.26740,-0.13440,-0.93090
15.8440,1.00000,1.00000,1.00000,1.00000,0.52754,0.27130,-0.15810,-0.92820
15.8600,1.00000,1.00000,1.00000,1.00000,0.52754,0.27130,-0.15810,-0.92820
15.8760,1.00000,1.00000,1.00000,1.00000,0.52754,0.27130,-0.15810,-0.92820
15.8930,1.00000,1.00000,1.00000,1.00000,0.52754,0.27130,-0.15810,-0.92820
15.9100,1.00000,1.00000,1.00000,1.00000,0.52442,0.24840,-0.13960,-0.92400
15.9270,1.00000,1.00000,1.00000,1.00000,0.52442,0.24840,-0.13960,-0.92400
15.9430,1.00000,1.00000,1.00000,1.00000,0.52442,0.24840,-0.13960,-0.92400
15.9600,1.00000,1.00000,1.00000,1.00000,0.52285,0.26400,-0.14640,-0.93060
15.9770,1.00000,1.00000,1.00000,1.00000,0.52067,0.26470,-0.15370,-0.93230
15.9940,1.00000,1.00000,1.00000,1.00000,0.52067,0.26470,-0.15370,-0.93230
16.0120,1.00000,1.00000,1.00000,1.00000,0.51974,0.26010,-0.14620,-0.93620
16.0280,1.00000,1.00000,1.00000,1.00000,0.51974,0.25860,-0.14840,-0.92700
16.0450,1.00000,1.00000,1.00000,1.00000,0.51974,0.25860,-0.14840,-0.92700
16.0620,1.00000,1.00000,1.00000,1.00000,0.51974,0.25860,-0.14840,-0.92700
16.0790,1.00000,1.00000,1.00000,1.00000,0.52067,0.26130,-0.15450,-0.93330
16.0950,1.00000,1.00000,1.00000,1.00000,0.52193,0.26060,-0.16810,-0.93180
16.1120,1.00000,1.00000,1.00000,1.00000,0.52193,0.26060,-0.16810,-0.93180
16.1300,1.00000,1.00000,1.00000,1.00000,0.52193,0.26060,-0.16810,-0.93180
16.1470,1.00000,1.00000,1.00000,1.00000,0.51285,0.25520,-0.14930,-0.92920
16.1630,1.00000,1.00000,1.00000,1.00000,0.51285,0.25520,-0.14930,-0.92920
16.1800,1.00000,1.00000,1.00000,1.00000,0.51285,0.25520,-0.14930,-0.92920
16.1960,1.00000,1.00000,1.00000,1.00000,0.51316,0.25280,-0.13100,-0.92310
16.2130,1.00000,1.00000,1.00000,1.00000,0.51347,0.25110,-0.13350,-0.94210
16.2300,1.00000,1.00000,1.00000,1.00000,0.51347,0.25110,-0.13350,-0.94210
16.2470,1.00000,1.00000,1.00000,1.00000,0.51347,0.25110,-0.13350,-0.94210
16.2630,1.00000,1.00000,1.00000,1.00000,0.51566,0.25840,-0.13320,-0.92380
16.2790,1.00000,1.00000,1.00000,1.00000,0.51566,0.25840,-0.13320,-0.92380
16.2950,1.00000,1.00000,1.00000,1.00000,0.51566,0.25840,-0.13320,-0.92380
16.3110,1.00000,1.00000,1.00000,1.00000,0.51566,0.25840,-0.13320,-0.92380
16.3280,1.00000,1.00000,1.00000,1.00000,0.51784,0.23860,-0.14690,-0.93130
16.3450,1.00000,1.00000,1.00000,1.00000,0.51784,0.23860,-0.14690,-0.93130
16.3610,1.00000,1.00000,1.00000,1.00000,0.51784,0.23860,-0.14690,-0.93130
16.3780,1.00000,1.00000,1.00000,1.00000,0.51690,0.25860,-0.12980,-0.92650
16.3950,1.00000,1.00000,1.00000,1.00000,0.51690,0.25860,-0.12980,-0.92650
16.4120,1.00000,1.00000,1.00000,1.00000,0.51690,0.25860,-0.12980,-0.92650
16.4290,1.00000,1.00000,1.00000,1.00000,0.51690,0.25860,-0.12980,-0.92650
16.4460,1.00000,1.00000,1.00000,1.00000,0.51660,0.24160,-0.16320,-0.93650
16.4620,1.00000,1.00000,1.00000,1.00000,0.51722,0.24640,-0.15710,-0.93840
16.4790,1.00000,1.00000,1.00000,1.00000,0.51722,0.24640,-0.15710,-0.93840
16.4960,1.00000,1.00000,1.00000,1.00000,0.51628,0.25690,-0.14270,-0.92480
16.5130,1.00000,1.00000,1.00000,1.00000,0.51690,0.24790,-0.14370,-0.91670
16.5290,1.00000,1.00000,1.00000,1.00000,0.51690,0.24790,-0.14370,-0.91670
16.5460,1.00000,1.00000,1.00000,1.00000,0.51690,0.24790,-0.14370,-0.91670
16.5620,1.00000,1.00000,1.00000,1.00000,0.51816,0.25210,-0.14100,-0.93480
16.5780,1.00000,1.00000,1.00000,1.00000,0.51878,0.26030,-0.14440,-0.93430
16.5940,1.00000,1.00000,1.00000,1.00000,0.51878,0.26030,-0.14440,-0.93430
16.6110,1.00000,1.00000,1.00000,1.00000,0.51878,0.26030,-0.14440,-0.93430
16.6270,1.00000,1.00000,1.00000,1.00000,0.51691,0.24770,-0.13980,-0.92720
16.6430,1.00000,1.00000,1.00000,1.00000,0.51691,0.24770,-0.13980,-0.92720
16.6610,1.00000,1.00000,1.00000,1.00000,0.51691,0.24770,-0.13980,-0.92720
16.6770,1.00000,1.00000,1.00000,1.00000,0.51629,0.23990,-0.13710,-0.92740
16.6940,1.00000,1.00000,1.00000,1.00000,0.51691,0.24300,-0.14080,-0.93180
16.7110,1.00000,1.00000,1.00000,1.00000,0.51691,0.24300,-0.14080,-0.93180
16.7280,1.00000,1.00000,1.00000,1.00000,0.51691,0.24300,-0.14080,-0.93180
16.7450,1.00000,1.00000,1.00000,1.00000,0.51723,0.26160,-0.14250,-0.94330
16.7610,1.00000,1.00000,1.00000,1.00000,0.51723,0.26160,-0.14250,-0.94330
16.7780,1.00000,1.00000,1.00000,1.00000,0.51723,0.26160,-0.14250,-0.94330
16.7950,1.00000,1.00000,1.00000,1.00000,0.51816,0.26160,-0.15840,-0.94060
16.8120,1.00000,1.00000,1.00000,1.00000,0.51909,0.26110,-0.15960,-0.94060
16.8280,1.00000,1.00000,1.00000,1.00000,0.51909,0.26110,-0.15960,-0.94060
16.8440,1.00000,1.00000,1.00000,1.00000,0.51909,0.26110,-0.15960,-0.94060
16.8600,1.00000,1.00000,1.00000,1.00000,0.52003,0.25690,-0.15230,-0.93550
16.8760,1.00000,1.00000,1.00000,1.00000,0.51972,0.26030,-0.15270,-0.93310
16.8930,1.00000,1.00000,1.00000,1.00000,0.51972,0.26030,-0.15270,-0.93310
16.9090,1.00000,1.00000,1.00000,1.00000,0.51972,0.26030,-0.15270,-0.93310
16.9260,1.00000,1.00000,1.00000,1.00000,0.51972,0.25670,-0.15620,-0.94060
16.9420,1.00000,1.00000,1.00000,1.00000,0.51972,0.25670,-0.15620,-0.94060
16.9580,1.00000,1.00000,1.00000,1.00000,0.51972,0.25670,-0.15620,-0.94060
16.9740,1.00000,1.00000,1.00000,1.00000,0.52034,0.25500,-0.14470,-0.93110
16.9910,1.00000,1.00000,1.00000,1.00000,0.51972,0.24770,-0.14980,-0.92450
17.0080,1.00000,1.00000,1.00000,1.00000,0.51972,0.24770,-0.14980,-0.92450
17.0250,1.00000,1.00000,1.00000,1.00000,0.51972,0.24770,-0.14980,-0.92450
17.0420,1.00000,1.00000,1.00000,1.00000,0.51909,0.25250,-0.13490,-0.92010
17.0580,1.00000,1.00000,1.00000,1.00000,0.51940,0.24570,-0.13710,-0.92160
17.0760,1.00000,1.00000,1.00000,1.00000,0.51940,0.24570,-0.13710,-0.92160
17.0930,1.00000,1.00000,1.00000,1.00000,0.51940,0.24570,-0.13710,-0.92160
17.1100,1.00000,1.00000,1.00000,1.00000,0.51909,0.24380,-0.14840,-0.91620
17.1270,1.00000,1.00000,1.00000,1.00000,0.51909,0.24380,-0.14840,-0.91620
17.1430,1.00000,1.00000,1.00000,1.00000,0.51909,0.24380,-0.14840,-0.91620
17.1590,1.00000,1.00000,1.00000,1.00000,0.51691,0.24790,-0.13790,-0.93430
17.1760,1.00000,1.00000,1.00000,1.00000,0.51566,0.25910,-0.13980,-0.93700
17.1930,1.00000,1.00000,1.00000,1.00000,0.51566,0.25910,-0.13980,-0.93700
17.2100,1.00000,1.00000,1.00000,1.00000,0.51566,0.25910,-0.13980,-0.93700
17.2260,1.00000,1.00000,1.00000,1.00000,0.51411,0.26570,-0.13320,-0.93840
17.2430,1.00000,1.00000,1.00000,1.00000,0.51473,0.26690,-0.14420,-0.93700
17.2590,1.00000,1.00000,1.00000,1.00000,0.51473,0.26690,-0.14420,-0.93700
17.2750,1.00000,1.00000,1.00000,1.00000,0.51473,0.26690,-0.14420,-0.93700
17.2920,1.00000,1.00000,1.00000,1.00000,0.51473,0.26690,-0.14420,-0.93700
17.3090,1.00000,1.00000,1.00000,1.00000,0.51473,0.26690,-0.14420,-0.93700
17.3250,1.00000,1.00000,1.00000,1.00000,0.51473,0.26690,-0.14420,-0.93700
17.3420,1.00000,1.00000,1.00000,1.00000,0.51286,0.24180,-0.14640,-0.93260
17.3590,1.00000,1.00000,1.00000,1.00000,0.51036,0.27380,-0.17150,-0.94820
17.3750,1.00000,1.00000,1.00000,1.00000,0.51036,0.27380,-0.17150,-0.94820
17.3920,1.00000,1.00000,1.00000,1.00000,0.51036,0.27380,-0.17150,-0.94820
17.4080,1.00000,1.00000,1.00000,1.00000,0.51036,0.27380,-0.17150,-0.94820
17.4240,1.00000,1.00000,1.00000,1.00000,0.51036,0.27380,-0.17150,-0.94820
17.4400,1.00000,1.00000,1.00000,1.00000,0.51036,0.27380,-0.17150,-0.94820
17.4570,1.00000,1.00000,1.00000,1.00000,0.50878,0.28060,-0.16080,-0.95010
17.4730,1.00000,1.00000,1.00000,1.00000,0.50940,0.22570,-0.15840,-0.92010
17.4900,1.00000,1.00000,1.00000,1.00000,0.50940,0.22670,-0.16370,-0.92550
17.5070,1.00000,1.00000,1.00000,1.00000,0.50940,0.22670,-0.16370,-0.92550
17.5230,1.00000,1.00000,1.00000,1.00000,0.50940,0.22670,-0.16370,-0.92550
17.5400,1.00000,1.00000,1.00000,1.00000,0.50940,0.22670,-0.16370,-0.92550
17.5570,1.00000,1.00000,1.00000,1.00000,0.50940,0.22670,-0.16370,-0.92550
17.5740,1.00000,1.00000,1.00000,1.00000,0.50940,0.22670,-0.16370,-0.92550
17.5910,1.00000,1.00000,1.00000,1.00000,0.51034,0.29210,-0.13690,-0.94060
17.6080,1.00000,1.00000,1.00000,1.00000,0.51002,0.26990,-0.19420,-0.91870
17.6250,1.00000,1.00000,1.00000,1.00000,0.51002,0.26990,-0.19420,-0.91870
17.6420,1.00000,1.00000,1.00000,1.00000,0.51002,0.26990,-0.19420,-0.91870
17.6590,1.00000,1.00000,1.00000,1.00000,0.51002,0.26990,-0.19420,-0.91870
17.6760,1.00000,1.00000,1.00000,1.00000,0.51002,0.26990,-0.19420,-0.91870
17.6930,1.00000,1.00000,1.00000,1.00000,0.51002,0.26990,-0.19420,-0.91870
17.7100,1.00000,1.00000,1.00000,1.00000,0.51348,0.24620,-0.07660,-0.89740
17.7260,1.00000,1.00000,1.00000,1.00000,0.51441,0.24840,-0.06270,-0.88430
17.7420,1.00000,1.00000,1.00000,1.00000,0.51441,0.24840,-0.06270,-0.88430
17.7580,1.00000,1.00000,1.00000,1.00000,0.51441,0.24840,-0.06270,-0.88430
17.7740,1.00000,1.00000,1.00000,1.00000,0.51441,0.24840,-0.06270,-0.88430
17.7900,1.00000,1.00000,1.00000,1.00000,0.51441,0.24840,-0.06270,-0.88430
17.8070,1.00000,1.00000,1.00000,1.00000,0.51441,0.24840,-0.06270,-0.88430
17.8240,1.00000,1.00000,1.00000,1.00000,0.51749,0.24130,-0.11710,-0.91700
17.8410,1.00000,1.00000,1.00000,1.00000,0.51906,0.24740,-0.15540,-0.95280
17.8580,1.00000,1.00000,1.00000,1.00000,0.51906,0.24740,-0.15540,-0.95280
17.8750,1.00000,1.00000,1.00000,1.00000,0.51906,0.24740,-0.15540,-0.95280
17.8920,1.00000,1.00000,1.00000,1.00000,0.51906,0.24740,-0.15540,-0.95280
17.9090,1.00000,1.00000,1.00000,1.00000,0.51906,0.24740,-0.15540,-0.95280
17.9250,1.00000,1.00000,1.00000,1.00000,0.51906,0.24740,-0.15540,-0.95280
17.9410,1.00000,1.00000,1.00000,1.00000,0.52000,0.23200,-0.16840,-0.93700
17.9570,1.00000,1.00000,1.00000,1.00000,0.51937,0.25280,-0.16540,-0.95720
17.9740,1.00000,1.00000,1.00000,1.00000,0.51937,0.25280,-0.16540,-0.95720
17.9900,1.00000,1.00000,1.00000,1.00000,0.51937,0.25280,-0.16540,-0.95720
18.0070,1.00000,1.00000,1.00000,1.00000,0.51937,0.25280,-0.16540,-0.95720
18.0230,1.00000,1.00000,1.00000,1.00000,0.51937,0.25280,-0.16540,-0.95720
18.0390,1.00000,1.00000,1.00000,1.00000,0.51937,0.25280,-0.16540,-0.95720
18.0560,1.00000,1.00000,1.00000,1.00000,0.52031,0.28910,-0.13080,-0.96140
18.0720,1.00000,1.00000,1.00000,1.00000,0.51879,0.26520,-0.16930,-0.92550
18.0890,1.00000,1.00000,1.00000,1.00000,0.51879,0.26520,-0.16930,-0.92550
18.1050,1.00000,1.00000,1.00000,1.00000,0.51879,0.26520,-0.16930,-0.92550
18.1210,1.00000,1.00000,1.00000,1.00000,0.51879,0.26520,-0.16930,-0.92550
18.1370,1.00000,1.00000,1.00000,1.00000,0.51879,0.26520,-0.16930,-0.92550
18.1540,1.00000,1.00000,1.00000,1.00000,0.51879,0.26520,-0.16930,-0.92550
18.1700,1.00000,1.00000,1.00000,1.00000,0.51879,0.26520,-0.16930,-0.92550
18.1870,1.00000,1.00000,1.00000,1.00000,0.51629,0.26130,-0.16200,-0.92310
18.2040,1.00000,1.00000,1.00000,1.00000,0.51535,0.26890,-0.15590,-0.91450
18.2210,1.00000,1.00000,1.00000,1.00000,0.51535,0.26890,-0.15590,-0.91450
18.2380,1.00000,1.00000,1.00000,1.00000,0.51535,0.26890,-0.15590,-0.91450
18.2540,1.00000,1.00000,1.00000,1.00000,0.51535,0.26890,-0.15590,-0.91450
18.2700,1.00000,1.00000,1.00000,1.00000,0.51535,0.26890,-0.15590,-0.91450
18.2870,1.00000,1.00000,1.00000,1.00000,0.51535,0.26890,-0.15590,-0.91450
18.3030,1.00000,1.00000,1.00000,1.00000,0.51996,0.26790,-0.15030,-0.90940
18.3200,1.00000,1.00000,1.00000,1.00000,0.52245,0.25790,-0.16980,-0.92520
18.3360,1.00000,1.00000,1.00000,1.00000,0.52245,0.25790,-0.16980,-0.92520
18.3520,1.00000,1.00000,1.00000,1.00000,0.52245,0.25790,-0.16980,-0.92520
18.3680,1.00000,1.00000,1.00000,1.00000,0.52245,0.25790,-0.16980,-0.92520
18.3850,1.00000,1.00000,1.00000,1.00000,0.52245,0.25790,-0.16980,-0.92520
18.4020,1.00000,1.00000,1.00000,1.00000,0.52245,0.25790,-0.16980,-0.92520
18.4190,1.00000,1.00000,1.00000,1.00000,0.51900,0.26470,-0.16300,-0.93060
18.4360,1.00000,1.00000,1.00000,1.00000,0.51900,0.26470,-0.16300,-0.93060
18.4520,1.00000,1.00000,1.00000,1.00000,0.51900,0.26470,-0.16300,-0.93060
18.4690,1.00000,1.00000,1.00000,1.00000,0.51900,0.26470,-0.16300,-0.93060
18.4850,1.00000,1.00000,1.00000,1.00000,0.51900,0.26470,-0.16300,-0.93060
18.5020,1.00000,1.00000,1.00000,1.00000,0.51900,0.26470,-0.16300,-0.93060
18.5190,1.00000,1.00000,1.00000,1.00000,0.51900,0.26470,-0.16300,-0.93060
18.5350,1.00000,1.00000,1.00000,1.00000,0.51900,0.26470,-0.16300,-0.93060
18.5510,1.00000,1.00000,1.00000,1.00000,0.52305,0.25840,-0.17670,-0.95010
18.5680,1.00000,1.00000,1.00000,1.00000,0.51939,0.26160,-0.13220,-0.91720
18.5850,1.00000,1.00000,1.00000,1.00000,0.51845,0.26280,-0.12810,-0.90550
18.6010,1.00000,1.00000,1.00000,1.00000,0.51845,0.26280,-0.12810,-0.90550
18.6170,1.00000,1.00000,1.00000,1.00000,0.51845,0.26280,-0.12810,-0.90550
18.6330,1.00000,1.00000,1.00000,1.00000,0.51845,0.26280,-0.12810,-0.90550
18.6500,1.00000,1.00000,1.00000,1.00000,0.51845,0.26280,-0.12810,-0.90550
18.6660,1.00000,1.00000,1.00000,1.00000,0.51909,0.22890,-0.19540,-0.90010
18.6820,1.00000,1.00000,1.00000,1.00000,0.51941,0.21960,-0.14420,-0.88890
18.7000,1.00000,1.00000,1.00000,1.00000,0.51941,0.21960,-0.14420,-0.88890
18.7170,1.00000,1.00000,1.00000,1.00000,0.51847,0.22910,-0.12490,-0.89180
18.7330,1.00000,1.00000,1.00000,1.00000,0.51878,0.23300,-0.13420,-0.89550
18.7500,1.00000,1.00000,1.00000,1.00000,0.51878,0.23300,-0.13420,-0.89550
18.7660,1.00000,1.00000,1.00000,1.00000,0.51878,0.23300,-0.13420,-0.89550
18.7830,1.00000,1.00000,1.00000,1.00000,0.51816,0.23960,-0.20570,-0.90890
18.7990,1.00000,1.00000,1.00000,1.00000,0.51754,0.25600,-0.17470,-0.91550
18.8150,1.00000,1.00000,1.00000,1.00000,0.51754,0.25600,-0.17470,-0.91550
18.8320,1.00000,1.00000,1.00000,1.00000,0.51754,0.25600,-0.17470,-0.91550
18.8480,1.00000,1.00000,1.00000,1.00000,0.51754,0.25600,-0.17470,-0.91550
18.8640,1.00000,1.00000,1.00000,1.00000,0.51754,0.25600,-0.17470,-0.91550
18.8800,1.00000,1.00000,1.00000,1.00000,0.51754,0.25600,-0.17470,-0.91550
18.8970,1.00000,1.00000,1.00000,1.00000,0.51878,0.25990,-0.15230,-0.91720
18.9150,1.00000,1.00000,1.00000,1.00000,0.52626,0.23740,-0.16590,-0.92380
18.9310,1.00000,1.00000,1.00000,1.00000,0.52626,0.23740,-0.16590,-0.92380
18.9480,1.00000,1.00000,1.00000,1.00000,0.52626,0.23740,-0.16590,-0.92380
18.9640,1.00000,1.00000,1.00000,1.00000,0.52689,0.24910,-0.17060,-0.94110
18.9800,1.00000,1.00000,1.00000,1.00000,0.52689,0.24910,-0.17060,-0.94110
18.9970,1.00000,1.00000,1.00000,1.00000,0.52689,0.24910,-0.17060,-0.94110
19.0130,1.00000,1.00000,1.00000,1.00000,0.52689,0.24910,-0.17060,-0.94110
19.0290,1.00000,1.00000,1.00000,1.00000,0.53000,0.25180,-0.15690,-0.94840
19.0460,1.00000,1.00000,1.00000,1.00000,0.53000,0.25180,-0.15690,-0.94840
19.0620,1.00000,1.00000,1.00000,1.00000,0.53000,0.25180,-0.15690,-0.94840
19.0800,1.00000,1.00000,1.00000,1.00000,0.52751,0.24640,-0.14300,-0.92450
19.0970,1.00000,1.00000,1.00000,1.00000,0.52751,0.24570,-0.14470,-0.93010
19.1140,1.00000,1.00000,1.00000,1.00000,0.52751,0.24570,-0.14470,-0.93010
19.1310,1.00000,1.00000,1.00000,1.00000,0.52751,0.24570,-0.14470,-0.93010
19.1470,1.00000,1.00000,1.00000,1.00000,0.52688,0.23740,-0.16740,-0.92480
19.1640,1.00000,1.00000,1.00000,1.00000,0.52688,0.23740,-0.16740,-0.92480
19.1810,1.00000,1.00000,1.00000,1.00000,0.52688,0.23740,-0.16740,-0.92480
19.1970,1.00000,1.00000,1.00000,1.00000,0.52750,0.22910,-0.13370,-0.92230
19.2140,1.00000,1.00000,1.00000,1.00000,0.52501,0.26770,-0.16760,-0.92500
19.2300,1.00000,1.00000,1.00000,1.00000,0.52501,0.26770,-0.16760,-0.92500
19.2470,1.00000,1.00000,1.00000,1.00000,0.52501,0.26770,-0.16760,-0.92500
19.2630,1.00000,1.00000,1.00000,1.00000,0.52501,0.26770,-0.16760,-0.92500
19.2800,1.00000,1.00000,1.00000,1.00000,0.52501,0.26770,-0.16760,-0.92500
19.2980,1.00000,1.00000,1.00000,1.00000,0.52501,0.26770,-0.16760,-0.92500
19.3150,1.00000,1.00000,1.00000,1.00000,0.52345,0.25300,-0.15200,-0.93260
19.3320,1.00000,1.00000,1.00000,1.00000,0.52221,0.25030,-0.14570,-0.92820
19.3490,1.00000,1.00000,1.00000,1.00000,0.52470,0.23860,-0.14520,-0.93210
19.3660,1.00000,1.00000,1.00000,1.00000,0.52470,0.23860,-0.14520,-0.93210
19.3820,1.00000,1.00000,1.00000,1.00000,0.52313,0.23690,-0.11860,-0.93330
19.3980,1.00000,1.00000,1.00000,1.00000,0.52313,0.23690,-0.11860,-0.93330
19.4150,1.00000,1.00000,1.00000,1.00000,0.52313,0.23690,-0.11860,-0.93330
19.4320,1.00000,1.00000,1.00000,1.00000,0.52313,0.23690,-0.11860,-0.93330
19.4480,1.00000,1.00000,1.00000,1.00000,0.52439,0.22620,-0.08980,-0.93280
19.4640,1.00000,1.00000,1.00000,1.00000,0.52439,0.22620,-0.08980,-0.93280
19.4800,1.00000,1.00000,1.00000,1.00000,0.52439,0.22620,-0.08980,-0.93280
19.4970,1.00000,1.00000,1.00000,1.00000,0.52439,0.24200,-0.09440,-0.93380
19.5150,1.00000,1.00000,1.00000,1.00000,0.52532,0.25740,-0.11470,-0.95040
19.5320,1.00000,1.00000,1.00000,1.00000,0.52532,0.25740,-0.11470,-0.95040
19.5490,1.00000,1.00000,1.00000,1.00000,0.52532,0.25740,-0.11470,-0.95040
19.5660,1.00000,1.00000,1.00000,1.00000,0.52625,0.24620,-0.09320,-0.96060
19.5820,1.00000,1.00000,1.00000,1.00000,0.52625,0.24620,-0.09320,-0.96060
19.5990,1.00000,1.00000,1.00000,1.00000,0.52625,0.24620,-0.09320,-0.96060
19.6150,1.00000,1.00000,1.00000,1.00000,0.52656,0.23840,-0.11690,-0.95790
19.6320,1.00000,1.00000,1.00000,1.00000,0.52470,0.23080,-0.12350,-0.95430
19.6490,1.00000,1.00000,1.00000,1.00000,0.52470,0.23080,-0.12350,-0.95430
19.6660,1.00000,1.00000,1.00000,1.00000,0.52470,0.23080,-0.12350,-0.95430
19.6830,1.00000,1.00000,1.00000,1.00000,0.52470,0.23080,-0.12350,-0.95430
19.6990,1.00000,1.00000,1.00000,1.00000,0.52470,0.23080,-0.12350,-0.95430
19.7160,1.00000,1.00000,1.00000,1.00000,0.52470,0.23080,-0.12350,-0.95430
19.7330,1.00000,1.00000,1.00000,1.00000,0.52470,0.23080,-0.12350,-0.95430
19.7500,1.00000,1.00000,1.00000,1.00000,0.52346,0.24110,-0.11030,-0.94550
19.7670,1.00000,1.00000,1.00000,1.00000,0.52159,0.23080,-0.09130,-0.93600
19.7840,1.00000,1.00000,1.00000,1.00000,0.52159,0.23080,-0.09130,-0.93600
19.8010,1.00000,1.00000,1.00000,1.00000,0.52190,0.23330,-0.09810,-0.94400
19.8170,1.00000,1.00000,1.00000,1.00000,0.52190,0.23330,-0.09810,-0.94400
19.8340,1.00000,1.00000,1.00000,1.00000,0.52190,0.23330,-0.09810,-0.94400
19.8510,1.00000,1.00000,1.00000,1.00000,0.52190,0.23330,-0.09810,-0.94400
19.8680,1.00000,1.00000,1.00000,1.00000,0.52066,0.23910,-0.09050,-0.93500
19.8850,1.00000,1.00000,1.00000,1.00000,0.52066,0.23910,-0.09050,-0.93500
19.9020,1.00000,1.00000,1.00000,1.00000,0.52066,0.23910,-0.09050,-0.93500
19.9180,1.00000,1.00000,1.00000,1.00000,0.51972,0.23670,-0.09910,-0.93530
19.9350,1.00000,1.00000,1.00000,1.00000,0.51972,0.22940,-0.10760,-0.93870
19.9520,1.00000,1.00000,1.00000,1.00000,0.51972,0.22940,-0.10760,-0.93870
19.9690,1.00000,1.00000,1.00000,1.00000,0.51972,0.22940,-0.10760,-0.93870
19.9860,1.00000,1.00000,1.00000,1.00000,0.52003,0.23060,-0.10780,-0.93670
20.0030,1.00000,1.00000,1.00000,1.00000,0.52003,0.23060,-0.10780,-0.93670
