time_s,Thumb,Index,Middle,Ring,Pinky
5.1610,-1.00000,-0.14336,-0.33167,0.39944,0.21518
5.1770,-1.00000,-0.14336,-0.33167,0.39944,0.21518
5.1940,-1.00000,-0.14336,-0.33167,0.39944,0.21518
5.2110,-1.00000,-0.14336,-0.33167,0.39944,0.21518
5.2280,-1.00000,-0.10814,-0.28139,0.50577,0.35888
5.2450,-1.00000,-0.10814,-0.28139,0.50577,0.35888
5.2610,-1.00000,-0.10814,-0.28139,0.50577,0.35888
5.2770,-1.00000,-0.09141,-0.26086,0.57887,0.46292
5.2940,-1.00000,-0.08796,-0.25592,0.60059,0.48466
5.3110,-1.00000,-0.08796,-0.25592,0.60059,0.48466
5.3270,-1.00000,-0.08796,-0.25592,0.60059,0.48466
5.3440,-1.00000,-0.07460,-0.23884,0.67793,0.58950
5.3600,-1.00000,-0.07460,-0.23884,0.67793,0.58950
5.3770,-1.00000,-0.07460,-0.23884,0.67793,0.58950
5.3940,-1.00000,-0.07168,-0.23887,0.70363,0.61392
5.4110,-1.00000,-0.07411,-0.23829,0.73534,0.65534
5.4290,-1.00000,-0.07411,-0.23829,0.73534,0.65534
5.4460,-1.00000,-0.07411,-0.23829,0.73534,0.65534
5.4630,-1.00000,-0.07798,-0.25274,0.77252,0.69349
5.4800,-1.00000,-0.07798,-0.25274,0.77252,0.69349
5.4970,-1.00000,-0.07798,-0.25274,0.77252,0.69349
5.5130,-1.00000,-0.08734,-0.26107,0.79390,0.70282
5.5300,-1.00000,-0.08734,-0.26107,0.79390,0.70282
5.5470,-1.00000,-0.08734,-0.26107,0.79390,0.70282
5.5640,-1.00000,-0.08734,-0.26107,0.79390,0.70282
5.5810,-1.00000,-0.08233,-0.27721,0.81050,0.70957
5.5970,-1.00000,-0.08280,-0.28814,0.80503,0.71544
5.6140,-1.00000,-0.08280,-0.28814,0.80503,0.71544
5.6300,-1.00000,-0.08280,-0.28814,0.80503,0.71544
5.6470,-1.00000,-0.08209,-0.29418,0.80613,0.71879
5.6640,-1.00000,-0.08209,-0.29418,0.80613,0.71879
5.6800,-1.00000,-0.08209,-0.29418,0.80613,0.71879
5.6980,-1.00000,-0.07585,-0.29683,0.81664,0.71460
5.7140,-1.00000,-0.06651,-0.29966,0.80831,0.71671
5.7300,-1.00000,-0.06651,-0.29966,0.80831,0.71671
5.7470,-1.00000,-0.06651,-0.29966,0.80831,0.71671
5.7640,-1.00000,-0.05124,-0.30236,0.80441,0.71460
5.7810,-1.00000,-0.05124,-0.30236,0.80441,0.71460
5.7980,-1.00000,-0.05124,-0.30236,0.80441,0.71460
5.8150,-1.00000,-0.05124,-0.30236,0.80441,0.71460
5.8320,-1.00000,-0.05124,-0.30236,0.80441,0.71460
5.8490,-1.00000,-0.05124,-0.30236,0.80441,0.71460
5.8650,-1.00000,-0.05124,-0.30236,0.80441,0.71460
5.8820,-1.00000,-0.03569,-0.30605,0.79612,0.72758
5.8990,-1.00000,-0.03569,-0.30605,0.79612,0.72758
5.9150,-1.00000,-0.03569,-0.30605,0.79612,0.72758
5.9310,-1.00000,-0.02892,-0.31003,0.79722,0.73010
5.9490,-1.00000,-0.00769,-0.31188,0.78537,0.72800
5.9660,-1.00000,-0.00769,-0.31188,0.78537,0.72800
5.9820,-1.00000,-0.00769,-0.31188,0.78537,0.72800
5.9990,-1.00000,0.02766,-0.31259,0.78205,0.73260
6.0150,-1.00000,0.09247,-0.31257,0.75308,0.74974
6.0310,-1.00000,0.09247,-0.31257,0.75308,0.74974
6.0480,-1.00000,0.09247,-0.31257,0.75308,0.74974
6.0640,-1.00000,0.12147,-0.31271,0.75753,0.75810
6.0800,-1.00000,0.12147,-0.31271,0.75753,0.75810
6.0970,-1.00000,0.12147,-0.31271,0.75753,0.75810
6.1140,-1.00000,0.13022,-0.31458,0.76362,0.75475
6.1300,-1.00000,0.15287,-0.31188,0.76527,0.75643
6.1470,-1.00000,0.15287,-0.31188,0.76527,0.75643
6.1640,-1.00000,0.15287,-0.31188,0.76527,0.75643
6.1800,-1.00000,0.20282,-0.30604,0.74296,0.75348
6.1970,-1.00000,0.20282,-0.30604,0.74296,0.75348
6.2140,-1.00000,0.20282,-0.30604,0.74296,0.75348
6.2310,-1.00000,0.19410,-0.30690,0.75702,0.75601
6.2480,-1.00000,0.22134,-0.30267,0.76252,0.76185
6.2660,-1.00000,0.22134,-0.30267,0.76252,0.76185
6.2820,-1.00000,0.22134,-0.30267,0.76252,0.76185
6.2990,-1.00000,0.23935,-0.29829,0.78155,0.75392
6.3160,-1.00000,0.23935,-0.29829,0.78155,0.75392
6.3320,-1.00000,0.23935,-0.29829,0.78155,0.75392
6.3480,-1.00000,0.23935,-0.29829,0.78155,0.75392
6.3650,-1.00000,0.26377,-0.29629,0.76134,0.75058
6.3810,-1.00000,0.26377,-0.29629,0.76134,0.75058
6.3980,-1.00000,0.26377,-0.29629,0.76134,0.75058
6.4150,-1.00000,0.26377,-0.29629,0.76134,0.75058
6.4320,-1.00000,0.26377,-0.29629,0.76134,0.75058
6.4490,-1.00000,0.26377,-0.29629,0.76134,0.75058
6.4660,-1.00000,0.26377,-0.29629,0.76134,0.75058
6.4830,-1.00000,0.31757,-0.29175,0.74972,0.75647
6.5000,-1.00000,0.34153,-0.28892,0.76430,0.75775
6.5160,-1.00000,0.36394,-0.28637,0.74908,0.75357
6.5330,-1.00000,0.36394,-0.28637,0.74908,0.75357
6.5490,-1.00000,0.37580,-0.28833,0.74522,0.75315
6.5660,-1.00000,0.37580,-0.28833,0.74522,0.75315
6.5830,-1.00000,0.37580,-0.28833,0.74522,0.75315
6.6000,-1.00000,0.39665,-0.28692,0.74308,0.75275
6.6170,-1.00000,0.39665,-0.28692,0.74308,0.75275
6.6340,-1.00000,0.39665,-0.28692,0.74308,0.75275
6.6510,-1.00000,0.39665,-0.28692,0.74308,0.75275
6.6680,-1.00000,0.40979,-0.28908,0.78478,0.76110
6.6850,-1.00000,0.40979,-0.28908,0.78478,0.76110
6.7010,-1.00000,0.40979,-0.28908,0.78478,0.76110
6.7170,-1.00000,0.43612,-0.28683,0.79804,0.76441
6.7340,-1.00000,0.42840,-0.28711,0.80410,0.76734
