#,Thumb,Index,Middle,Ring,Pinky,ch15,ch16,ch17
19.6320,0.68479,0.55260,1.00000,1.00000,0.35486,0.33090,-0.07950,-0.90350
19.6490,0.68479,0.55260,1.00000,1.00000,0.35486,0.33090,-0.07950,-0.90350
19.6660,0.68479,0.55260,1.00000,1.00000,0.35486,0.33090,-0.07950,-0.90350
19.6840,0.68443,0.54846,1.00000,1.00000,0.35276,0.32920,-0.09880,-0.91770
19.7010,0.68443,0.54846,1.00000,1.00000,0.35276,0.32920,-0.09880,-0.91770
19.7170,0.68443,0.54846,1.00000,1.00000,0.35276,0.32920,-0.09880,-0.91770
19.7340,0.68158,0.54733,1.00000,1.00000,0.34896,0.33650,-0.08930,-0.89450
19.7510,0.68158,0.54733,1.00000,1.00000,0.34896,0.33650,-0.08930,-0.89450
19.7680,0.68158,0.54733,1.00000,1.00000,0.34896,0.33650,-0.08930,-0.89450
19.7840,0.68158,0.54733,1.00000,1.00000,0.34896,0.33650,-0.08930,-0.89450
19.8010,0.68299,0.54809,1.00000,1.00000,0.35698,0.34230,-0.12370,-0.92820
19.8180,0.68265,0.55072,1.00000,1.00000,0.34939,0.33570,-0.07300,-0.91890
19.8340,0.68265,0.55072,1.00000,1.00000,0.34939,0.33570,-0.07300,-0.91890
19.8500,0.68265,0.55072,1.00000,1.00000,0.34939,0.33570,-0.07300,-0.91890
19.8660,0.68513,0.55222,1.00000,1.00000,0.35360,0.33500,-0.10520,-0.92670
19.8820,0.68513,0.55222,1.00000,1.00000,0.35360,0.33500,-0.10520,-0.92670
19.8980,0.68513,0.55222,1.00000,1.00000,0.35360,0.33500,-0.10520,-0.92670
19.9160,0.68584,0.55071,1.00000,1.00000,0.35488,0.33350,-0.11080,-0.90620
19.9330,0.68974,0.54921,1.00000,1.00000,0.35867,0.32160,-0.08170,-0.91450
19.9500,0.68974,0.54921,1.00000,1.00000,0.35867,0.32160,-0.08170,-0.91450
19.9660,0.68974,0.54921,1.00000,1.00000,0.35867,0.32160,-0.08170,-0.91450
19.9830,0.68974,0.55147,1.00000,1.00000,0.36163,0.34090,-0.10780,-0.90690
19.9990,0.68974,0.55147,1.00000,1.00000,0.36163,0.34090,-0.10780,-0.90690
20.0160,0.68974,0.55147,1.00000,1.00000,0.36163,0.34090,-0.10780,-0.90690
