time_s,Thumb,Index,Middle,Ring,Pinky
6.8490,1.00000,-0.36342,-0.07503,0.11723,-0.00144
6.8660,1.00000,-0.36342,-0.07503,0.11723,-0.00144
6.8830,1.00000,-0.36342,-0.06780,0.12959,0.00346
6.8990,1.00000,-0.36342,-0.04276,0.16228,0.00298
6.9150,1.00000,-0.36342,-0.04276,0.16228,0.00298
6.9310,1.00000,-0.36342,-0.04276,0.16228,0.00298
6.9490,1.00000,-0.64482,-0.01463,0.21306,-0.00239
6.9660,1.00000,-0.64482,-0.01463,0.21306,-0.00239
6.9830,1.00000,-0.64482,-0.01463,0.21306,-0.00239
6.9990,1.00000,-0.64482,-0.01463,0.21306,-0.00239
7.0160,1.00000,-0.65076,-0.00917,0.21306,0.00327
7.0320,1.00000,-0.65076,-0.00917,0.21306,0.00327
7.0480,1.00000,-0.65076,-0.00917,0.21306,0.00327
7.0650,1.00000,-0.65076,-0.00917,0.21306,0.00327
7.0820,1.00000,-0.65076,-0.00917,0.21306,0.00327
7.0990,1.00000,-0.65076,-0.00917,0.21306,0.00327
7.1150,1.00000,-0.65076,-0.00917,0.21306,0.00327
7.1320,1.00000,-0.86703,0.01414,0.24124,0.02248
7.1490,1.00000,-0.77224,0.01763,0.25012,0.02114
7.1650,1.00000,-0.77224,0.01763,0.25012,0.02114
7.1810,1.00000,-1.00000,0.01700,0.25337,0.02203
7.1970,1.00000,-1.00000,0.02461,0.25945,0.01303
7.2140,1.00000,-1.00000,0.02461,0.25945,0.01303
7.2300,1.00000,-1.00000,0.02461,0.25945,0.01303
7.2470,1.00000,-1.00000,0.02525,0.25945,-0.00085
7.2640,1.00000,-1.00000,0.02525,0.25945,-0.00085
7.2810,1.00000,-1.00000,0.02525,0.25945,-0.00085
7.2980,1.00000,-1.00000,0.02525,0.25945,-0.00085
7.3140,1.00000,-1.00000,0.02590,0.26027,-0.00399
7.3300,1.00000,-1.00000,0.02590,0.26027,-0.00399
7.3470,1.00000,-1.00000,0.02590,0.26027,-0.00399
7.3640,1.00000,-1.00000,0.02590,0.26027,-0.00399
7.3810,1.00000,-1.00000,0.02590,0.26027,-0.00399
7.3970,1.00000,-1.00000,0.02590,0.26027,-0.00399
7.4130,1.00000,-1.00000,0.02590,0.26027,-0.00399
7.4300,1.00000,-1.00000,0.01699,0.24292,-0.08954
7.4480,1.00000,-1.00000,0.02481,0.23187,-0.14974
7.4640,1.00000,-1.00000,0.02481,0.23187,-0.14974
7.4800,1.00000,-1.00000,0.02481,0.23187,-0.14974
7.4960,1.00000,-0.60404,0.01007,0.20969,-0.26832
7.5120,1.00000,-0.60404,0.01007,0.20969,-0.26832
7.5280,1.00000,-0.60404,0.01007,0.20969,-0.26832
7.5440,1.00000,-0.60670,0.01922,0.21281,-0.28259
7.5610,1.00000,-0.60670,0.01922,0.21281,-0.28259
7.5780,1.00000,-0.60670,0.01922,0.21281,-0.28259
7.5940,1.00000,-0.60670,0.01922,0.21281,-0.28259
7.6100,1.00000,-0.36342,-0.16636,0.07737,-0.50567
7.6270,1.00000,-0.36342,-0.24304,0.02087,-0.58330
7.6440,1.00000,-0.36342,-0.24304,0.02087,-0.58330
7.6600,1.00000,-0.36342,-0.24304,0.02087,-0.58330
7.6760,1.00000,-0.36342,-0.28223,-0.00446,-0.62037
7.6930,1.00000,-0.36342,-0.28223,-0.00446,-0.62037
7.7090,1.00000,-0.36342,-0.28223,-0.00446,-0.62037
7.7270,1.00000,-0.36342,-0.31975,-0.01750,-0.64921
7.7430,1.00000,-0.36342,-0.31975,-0.01750,-0.64921
7.7590,1.00000,-0.36342,-0.31975,-0.01750,-0.64921
7.7760,1.00000,-0.36342,-0.31975,-0.01750,-0.64921
7.7930,1.00000,-0.36342,-0.31975,-0.01750,-0.64921
7.8100,1.00000,-0.36342,-0.31975,-0.01750,-0.64921
7.8270,1.00000,-0.36342,-0.31975,-0.01750,-0.64921
7.8440,1.00000,-0.36342,-0.37198,-0.04085,-0.70458
7.8600,1.00000,-0.36342,-0.35505,-0.02348,-0.67679
7.8770,1.00000,-0.36342,-0.35505,-0.02348,-0.67679
7.8940,1.00000,-0.36342,-0.35505,-0.02348,-0.67679
7.9100,1.00000,-0.36342,-0.30057,0.02804,-0.60850
7.9260,1.00000,-0.36342,-0.30057,0.02804,-0.60850
7.9430,1.00000,-0.36342,-0.30057,0.02804,-0.60850
7.9590,1.00000,-0.36342,-0.30057,0.02804,-0.60850
7.9760,1.00000,-0.36342,-0.22486,0.11299,-0.50289
7.9930,1.00000,-0.36342,-0.22486,0.11299,-0.50289
8.0100,1.00000,-0.36342,-0.22486,0.11299,-0.50289
8.0270,1.00000,-0.36342,-0.15563,0.19068,-0.39292
8.0440,1.00000,-0.36342,-0.15563,0.19068,-0.39292
8.0610,1.00000,-0.36342,-0.15563,0.19068,-0.39292
8.0790,1.00000,-0.36342,-0.15563,0.19068,-0.39292
8.0970,1.00000,-0.36342,-0.03176,0.34441,-0.18037
8.1130,1.00000,-0.36342,-0.03176,0.34441,-0.18037
8.1290,1.00000,-0.36342,-0.03176,0.34441,-0.18037
8.1460,1.00000,-0.36342,-0.03176,0.34441,-0.18037
8.1620,1.00000,-0.36342,-0.03176,0.34441,-0.18037
8.1790,1.00000,-0.36342,-0.03176,0.34441,-0.18037
8.1960,1.00000,-0.36342,-0.03176,0.34441,-0.18037
8.2120,1.00000,-0.36342,-0.03176,0.34441,-0.18037
8.2290,1.00000,-0.36342,-0.03176,0.34441,-0.18037
8.2460,1.00000,-0.36342,-0.03176,0.34441,-0.18037
8.2630,1.00000,-0.36342,-0.03176,0.34441,-0.18037
8.2790,1.00000,-0.36342,-0.02167,0.35701,-0.16288
8.2960,1.00000,-0.36342,-0.02167,0.35701,-0.16288
8.3120,1.00000,-0.36342,-0.02167,0.35701,-0.16288
8.3280,1.00000,-0.36342,0.05573,0.46753,-0.02438
8.3440,1.00000,-0.36342,0.09136,0.51019,0.01414
8.3600,1.00000,-0.36342,0.09136,0.51019,0.01414
8.3770,1.00000,-0.36342,0.09136,0.51019,0.01414
8.3940,1.00000,-0.36342,0.15184,0.57225,0.04199
8.4110,1.00000,-0.36342,0.15184,0.57225,0.04199
8.4270,1.00000,-0.36342,0.15184,0.57225,0.04199
8.4430,1.00000,-0.36342,0.10673,0.52922,-0.02640
8.4600,1.00000,-0.36342,0.10673,0.52922,-0.02640
8.4770,1.00000,-0.36342,0.10673,0.52922,-0.02640
8.4930,1.00000,-0.36342,0.10673,0.52922,-0.02640
8.5090,1.00000,-0.36342,0.10673,0.52922,-0.02640
8.5250,1.00000,-0.36342,0.10673,0.52922,-0.02640
8.5410,1.00000,-0.36342,0.10673,0.52922,-0.02640
8.5570,1.00000,-0.36342,0.10673,0.52922,-0.02640
8.5740,1.00000,-0.36342,0.05004,0.46692,-0.14440
8.5910,1.00000,-0.36342,0.05004,0.46692,-0.14440
8.6070,1.00000,-0.36342,0.05004,0.46692,-0.14440
8.6230,1.00000,-0.36342,0.01657,0.43033,-0.21616
8.6390,1.00000,-0.36342,-0.27603,0.17139,-0.65733
8.6560,1.00000,-0.36342,-0.27603,0.17139,-0.65733
8.6720,1.00000,-0.36342,-0.27603,0.17139,-0.65733
8.6890,1.00000,-0.36342,-0.28753,0.16283,-0.74037
8.7060,1.00000,-0.36342,-0.27721,0.16679,-0.73902
8.7230,1.00000,-0.36342,-0.27721,0.16679,-0.73902
8.7390,1.00000,-0.36342,-0.27721,0.16679,-0.73902
8.7560,1.00000,-0.36342,-0.27721,0.16679,-0.73902
8.7720,1.00000,-0.36342,-0.27721,0.16679,-0.73902
8.7890,1.00000,-0.36342,-0.27721,0.16679,-0.73902
8.8060,1.00000,-0.36342,-0.31661,0.14689,-0.79784
8.8230,1.00000,-0.36342,-0.32761,0.16574,-0.77741
8.8390,1.00000,-0.36342,-0.32761,0.16574,-0.77741
8.8550,1.00000,-0.36342,-0.32761,0.16574,-0.77741
8.8720,1.00000,-0.36342,-0.33013,0.17477,-0.75914
8.8880,1.00000,-0.36342,-0.33013,0.17477,-0.75914
8.9050,1.00000,-0.36342,-0.33013,0.17477,-0.75914
8.9220,1.00000,-0.36342,-0.33691,0.17975,-0.75914
8.9390,1.00000,-0.36342,-0.01889,0.51611,-0.35134
8.9550,1.00000,-0.36342,0.01597,0.54315,-0.32128
8.9710,1.00000,-0.36342,0.01597,0.54315,-0.32128
8.9890,1.00000,-0.36342,0.00324,0.53956,-0.33659
9.0060,1.00000,-0.36342,-0.06498,0.48519,-0.41202
9.0220,1.00000,-0.36342,-0.06498,0.48519,-0.41202
9.0390,1.00000,-0.36342,-0.06498,0.48519,-0.41202
9.0560,1.00000,-0.36342,-0.09925,0.47783,-0.45775
9.0720,1.00000,-0.36342,-0.09925,0.47783,-0.45775
9.0890,1.00000,-0.36342,-0.09925,0.47783,-0.45775
9.1050,1.00000,-0.36342,-0.10717,0.45965,-0.46968
9.1220,1.00000,-0.36342,-0.10717,0.45965,-0.46968
9.1400,1.00000,-0.36342,-0.10717,0.45965,-0.46968
9.1570,1.00000,-0.36342,-0.10717,0.45965,-0.46968
9.1730,1.00000,-0.36342,-0.10717,0.45965,-0.46968
9.1890,1.00000,-0.36342,-0.10717,0.45965,-0.46968
9.2060,1.00000,-0.36342,-0.10717,0.45965,-0.46968
9.2220,1.00000,-0.36342,-0.10717,0.45965,-0.46968
9.2390,1.00000,-0.36342,-0.12906,0.45519,-0.51393
9.2560,1.00000,-0.36342,-0.12906,0.45519,-0.51393
9.2720,1.00000,-0.36342,-0.12906,0.45519,-0.51393
9.2890,1.00000,-0.36342,-0.14528,0.44935,-0.52671
9.3060,1.00000,-0.36342,-0.14528,0.44935,-0.52671
9.3220,1.00000,-0.36342,-0.14528,0.44935,-0.52671
9.3390,1.00000,-0.36342,-0.14528,0.44935,-0.52671
9.3550,1.00000,-0.36342,-0.14528,0.44935,-0.52671
9.3720,1.00000,-0.36342,-0.14528,0.44935,-0.52671
9.3880,1.00000,-0.36342,-0.14528,0.44935,-0.52671
9.4040,1.00000,-0.36342,-0.15121,0.45877,-0.51925
9.4220,1.00000,-0.41722,-0.09452,0.51378,-0.49272
9.4390,1.00000,-0.41722,-0.09452,0.51378,-0.49272
9.4550,1.00000,-0.41722,-0.09452,0.51378,-0.49272
9.4720,1.00000,-0.43053,-0.07623,0.52977,-0.49533
9.4880,1.00000,-0.43053,-0.07623,0.52977,-0.49533
9.5050,1.00000,-0.43053,-0.07623,0.52977,-0.49533
9.5220,1.00000,-0.43053,-0.07623,0.52977,-0.49533
9.5390,1.00000,-1.00000,-0.01523,0.57979,-0.44901
9.5560,1.00000,-1.00000,-0.01764,0.58447,-0.44211
9.5720,1.00000,-1.00000,-0.01764,0.58447,-0.44211
9.5880,1.00000,-1.00000,-0.01764,0.58447,-0.44211
9.6050,1.00000,-1.00000,-0.01764,0.58447,-0.44211
9.6210,1.00000,-1.00000,-0.01764,0.58447,-0.44211
9.6370,1.00000,-1.00000,-0.01764,0.58447,-0.44211
9.6540,1.00000,-1.00000,-0.01409,0.58406,-0.45911
9.6700,1.00000,-1.00000,-0.01409,0.58406,-0.45911
9.6880,1.00000,-1.00000,-0.01409,0.58406,-0.45911
9.7060,1.00000,-1.00000,-0.00973,0.58522,-0.45591
9.7230,1.00000,-0.96012,-0.01261,0.57757,-0.46541
9.7410,1.00000,-0.96012,-0.01261,0.57757,-0.46541
9.7580,1.00000,-0.96012,-0.01261,0.57757,-0.46541
9.7740,1.00000,-0.75374,-0.02066,0.58096,-0.47159
9.7920,1.00000,-0.75374,-0.02066,0.58096,-0.47159
9.8080,1.00000,-0.75374,-0.02066,0.58096,-0.47159
9.8250,1.00000,-0.98049,-0.03000,0.56803,-0.45907
9.8410,1.00000,-0.36342,-0.07726,0.52227,-0.52941
9.8580,1.00000,-0.36342,-0.07726,0.52227,-0.52941
9.8740,1.00000,-0.36342,-0.07726,0.52227,-0.52941
9.8910,1.00000,-0.36342,-0.09770,0.51797,-0.51385
9.9080,1.00000,-0.36342,-0.09850,0.52922,-0.51521
9.9260,1.00000,-0.36342,-0.09850,0.52922,-0.51521
9.9450,1.00000,-0.36342,-0.09850,0.54122,-0.49738
9.9610,1.00000,-0.36342,-0.09850,0.54122,-0.49738
9.9780,1.00000,-0.36342,-0.09850,0.54122,-0.49738
9.9950,1.00000,-0.36342,-0.09850,0.54122,-0.49738
10.0110,1.00000,-0.51938,-0.04259,0.61947,-0.36868
10.0280,1.00000,-0.62798,-0.00592,0.70334,-0.28642
10.0450,1.00000,-0.62798,-0.00592,0.70334,-0.28642
10.0620,1.00000,-0.63160,-0.00592,0.71015,-0.28130
10.0800,1.00000,-0.63160,-0.00592,0.71015,-0.28130
10.0960,1.00000,-0.63160,-0.00592,0.71015,-0.28130
10.1120,1.00000,-0.63160,-0.00592,0.71015,-0.28130
10.1290,1.00000,-0.85515,-0.02787,0.70821,-0.23966
10.1460,1.00000,-1.00000,-0.07042,0.70934,-0.24119
10.1630,1.00000,-1.00000,-0.07042,0.70934,-0.24119
10.1800,1.00000,-1.00000,-0.07042,0.70934,-0.24119
10.1960,1.00000,-1.00000,-0.06879,0.69969,-0.23596
10.2130,1.00000,-1.00000,-0.06879,0.69969,-0.23596
10.2300,1.00000,-1.00000,-0.06879,0.69969,-0.23596
10.2470,1.00000,-1.00000,-0.07481,0.69778,-0.23284
10.2640,1.00000,-1.00000,-0.07481,0.69778,-0.23284
10.2810,1.00000,-1.00000,-0.07481,0.69778,-0.23284
10.2980,1.00000,-1.00000,-0.07481,0.69778,-0.23284
10.3150,1.00000,-1.00000,-0.05032,0.72735,-0.20166
10.3320,1.00000,-1.00000,-0.05032,0.72735,-0.20166
10.3490,1.00000,-1.00000,-0.05032,0.72735,-0.20166
10.3660,1.00000,-1.00000,-0.03873,0.73017,-0.18695
10.3820,1.00000,-1.00000,-0.03873,0.73017,-0.18695
10.3980,1.00000,-1.00000,-0.03873,0.73017,-0.18695
10.4150,1.00000,-1.00000,-0.03873,0.73017,-0.18695
10.4320,1.00000,-1.00000,-0.04776,0.69562,-0.10285
10.4480,1.00000,-0.68605,-0.08434,0.62578,-0.11017
10.4650,1.00000,-0.68605,-0.08434,0.62578,-0.11017
10.4820,1.00000,-0.67393,-0.09876,0.57853,-0.11934
10.4990,1.00000,-0.67393,-0.09876,0.57853,-0.11934
10.5150,1.00000,-0.67393,-0.09876,0.57853,-0.11934
10.5310,1.00000,-0.67393,-0.09876,0.57853,-0.11934
10.5470,1.00000,-0.55082,-0.13273,0.53915,-0.14248
10.5640,1.00000,-0.55082,-0.13273,0.53915,-0.14248
10.5810,1.00000,-0.55082,-0.13273,0.53915,-0.14248
10.5980,1.00000,-0.55082,-0.13273,0.53915,-0.14248
10.6160,1.00000,-0.36342,-0.24320,0.42243,-0.20608
10.6330,1.00000,-0.36342,-0.24241,0.39944,-0.20969
10.6490,1.00000,-0.36342,-0.24241,0.39944,-0.20969
10.6660,1.00000,-0.36342,-0.23787,0.40180,-0.20654
10.6830,1.00000,-0.36342,-0.23787,0.40180,-0.20654
10.7000,1.00000,-0.36342,-0.23787,0.40180,-0.20654
10.7170,1.00000,-0.36342,-0.23787,0.40180,-0.20654
10.7350,1.00000,-0.36342,-0.20777,0.40886,-0.25078
10.7520,1.00000,-0.36342,-0.19174,0.43849,-0.25718
10.7680,1.00000,-0.36342,-0.19174,0.43849,-0.25718
10.7850,1.00000,-0.36342,-0.16346,0.48758,-0.24833
10.8020,1.00000,-0.36342,-0.05491,0.60453,-0.18332
10.8180,1.00000,-0.36342,-0.05491,0.60453,-0.18332
10.8350,1.00000,-0.36342,-0.05491,0.60453,-0.18332
10.8510,1.00000,-0.36342,-0.05491,0.60453,-0.18332
10.8680,1.00000,-0.36342,-0.05491,0.60453,-0.18332
10.8860,1.00000,-0.36342,-0.05491,0.60453,-0.18332
10.9030,1.00000,-0.36342,-0.05491,0.60453,-0.18332
10.9200,1.00000,-0.36342,0.00976,0.67722,-0.16914
10.9370,1.00000,-0.36342,0.00715,0.66652,-0.19070
10.9530,1.00000,-0.36342,0.00715,0.66652,-0.19070
10.9710,1.00000,-0.36342,0.00156,0.65327,-0.21050
10.9870,1.00000,-0.36342,0.00156,0.65327,-0.21050
11.0030,1.00000,-0.36342,0.00156,0.65327,-0.21050
11.0190,1.00000,-0.36342,0.00156,0.65327,-0.21050
11.0350,1.00000,-0.36342,0.00725,0.65122,-0.31281
11.0520,1.00000,-0.36342,-0.01242,0.61468,-0.35091
11.0680,1.00000,-0.36342,-0.01242,0.61468,-0.35091
11.0850,1.00000,-0.36342,-0.01242,0.61468,-0.35091
11.1020,1.00000,-0.36342,-0.01242,0.61468,-0.35091
11.1190,1.00000,-0.36342,-0.01242,0.61468,-0.35091
11.1360,1.00000,-0.36342,-0.01242,0.61468,-0.35091
11.1520,1.00000,-0.36342,-0.05220,0.58057,-0.40104
11.1690,1.00000,-0.36342,-0.05220,0.58057,-0.40104
11.1860,1.00000,-0.36342,-0.05220,0.58057,-0.40104
11.2040,1.00000,-0.36342,-0.11724,0.51300,-0.49557
11.2200,1.00000,-0.36342,-0.11724,0.51300,-0.49557
11.2380,1.00000,-0.36342,-0.11724,0.51300,-0.49557
11.2540,1.00000,-0.36342,-0.11724,0.51300,-0.49557
11.2710,1.00000,-0.36342,-0.14519,0.48700,-0.52276
11.2880,1.00000,-0.36342,-0.14519,0.48700,-0.52276
11.3050,1.00000,-0.36342,-0.14519,0.48700,-0.52276
11.3220,1.00000,-0.36342,-0.14519,0.48700,-0.52276
11.3400,1.00000,-0.36342,-0.22412,0.43641,-0.64780
11.3580,1.00000,-0.36342,-0.22412,0.43641,-0.64780
11.3740,1.00000,-0.36342,-0.22412,0.43641,-0.64780
11.3910,1.00000,-0.36342,-0.16482,0.46602,-0.62794
11.4080,1.00000,-0.36342,-0.12918,0.49957,-0.59983
11.4240,1.00000,-0.36342,-0.12918,0.49957,-0.59983
11.4400,1.00000,-0.36342,-0.12918,0.49957,-0.59983
11.4560,1.00000,-0.36342,-0.12918,0.49957,-0.59983
11.4720,1.00000,-0.36342,-0.12918,0.49957,-0.59983
11.4890,1.00000,-0.36342,-0.12918,0.49957,-0.59983
11.5060,1.00000,-0.36342,-0.06388,0.57299,-0.52671
11.5220,1.00000,-0.36342,-0.06388,0.57299,-0.52671
11.5380,1.00000,-0.36342,-0.06388,0.57299,-0.52671
11.5550,1.00000,-0.36342,-0.06388,0.57299,-0.52671
11.5730,1.00000,-0.36342,0.02904,0.64660,-0.44372
11.5900,1.00000,-0.36342,0.02904,0.64660,-0.44372
11.6070,1.00000,-0.36342,0.02904,0.64660,-0.44372
11.6230,1.00000,-0.36342,0.07579,0.70087,-0.37172
11.6390,1.00000,-0.76974,0.20258,0.81982,-0.24162
11.6560,1.00000,-0.67112,0.22066,0.83161,-0.22537
11.6730,1.00000,-0.67112,0.22066,0.83161,-0.22537
11.6900,1.00000,-0.67112,0.22066,0.83161,-0.22537
11.7070,1.00000,-0.67112,0.22066,0.83161,-0.22537
11.7240,1.00000,-0.67112,0.22066,0.83161,-0.22537
11.7400,1.00000,-0.67112,0.22066,0.83161,-0.22537
11.7570,1.00000,-0.46481,0.21212,0.81302,-0.22878
11.7740,1.00000,-0.46481,0.21212,0.81302,-0.22878
11.7900,1.00000,-0.46481,0.21212,0.81302,-0.22878
11.8070,1.00000,-0.36342,0.11577,0.74831,-0.32008
11.8240,1.00000,-0.36342,0.10131,0.73988,-0.31248
11.8400,1.00000,-0.36342,0.10131,0.73988,-0.31248
11.8570,1.00000,-0.36342,0.10131,0.73988,-0.31248
11.8740,1.00000,-0.36342,0.12177,0.77152,-0.27372
11.8910,1.00000,-0.36342,0.12177,0.77152,-0.27372
11.9080,1.00000,-0.36342,0.12177,0.77152,-0.27372
11.9250,1.00000,-0.36342,0.14475,0.81922,-0.20954
11.9420,1.00000,-0.36342,0.15896,0.82761,-0.22602
11.9580,1.00000,-0.36342,0.15896,0.82761,-0.22602
11.9740,1.00000,-0.36342,0.15896,0.82761,-0.22602
11.9910,1.00000,-0.36342,0.10229,0.75552,-0.33261
12.0080,1.00000,-0.36342,0.04428,0.63750,-0.48293
12.0240,1.00000,-0.36342,0.04428,0.63750,-0.48293
12.0410,1.00000,-0.36342,0.04428,0.63750,-0.48293
12.0580,1.00000,-0.36342,0.03532,0.62291,-0.50953
12.0750,1.00000,-0.36342,0.03532,0.62291,-0.50953
12.0920,1.00000,-0.36342,0.03532,0.62291,-0.50953
12.1090,1.00000,-0.36342,0.13369,0.67783,-0.42661
12.1260,1.00000,-0.36342,0.19349,0.71496,-0.36542
12.1430,1.00000,-0.36342,0.19349,0.71496,-0.36542
12.1600,1.00000,-0.36342,0.19349,0.71496,-0.36542
12.1760,1.00000,-0.36342,0.20662,0.71101,-0.36456
12.1930,1.00000,-0.36342,0.20662,0.71101,-0.36456
12.2100,1.00000,-0.36342,0.20662,0.71101,-0.36456
12.2270,1.00000,-0.36342,0.19766,0.69143,-0.38896
12.2440,1.00000,-0.36342,0.19766,0.69143,-0.38896
12.2600,1.00000,-0.36342,0.19766,0.69143,-0.38896
12.2770,1.00000,-0.36342,0.19766,0.69143,-0.38896
12.2940,1.00000,-0.36342,0.13644,0.57241,-0.52381
12.3100,1.00000,-0.36342,0.13644,0.57241,-0.52381
12.3260,1.00000,-0.36342,0.13644,0.57241,-0.52381
12.3440,1.00000,-0.36342,0.13472,0.57363,-0.51413
12.3600,1.00000,-0.36342,0.13438,0.57703,-0.51002
12.3760,1.00000,-0.36342,0.13438,0.57703,-0.51002
12.3930,1.00000,-0.36342,0.13438,0.57703,-0.51002
12.4100,1.00000,-0.36342,0.12761,0.58963,-0.50067
12.4260,1.00000,-0.36342,0.12761,0.58963,-0.50067
12.4420,1.00000,-0.36342,0.12761,0.58963,-0.50067
12.4580,1.00000,-0.36342,0.12761,0.58963,-0.50067
12.4750,1.00000,-0.36342,0.13171,0.60472,-0.48949
12.4910,1.00000,-0.36342,0.13171,0.60472,-0.48949
12.5080,1.00000,-0.36342,0.13171,0.60472,-0.48949
12.5250,1.00000,-0.36342,0.15085,0.61928,-0.45899
12.5420,1.00000,-0.37681,0.15343,0.62915,-0.45525
12.5590,1.00000,-0.37681,0.15343,0.62915,-0.45525
12.5760,1.00000,-0.37681,0.15343,0.62915,-0.45525
12.5920,1.00000,-0.39221,0.16915,0.64600,-0.44828
12.6090,1.00000,-0.39221,0.16915,0.64600,-0.44828
12.6250,1.00000,-0.39221,0.16915,0.64600,-0.44828
12.6420,1.00000,-0.39221,0.16915,0.64600,-0.44828
12.6590,1.00000,-0.39397,0.17356,0.64560,-0.45658
12.6750,1.00000,-0.39397,0.17356,0.64560,-0.45658
12.6920,1.00000,-0.39397,0.17356,0.64560,-0.45658
12.7090,1.00000,-0.59145,0.13543,0.59069,-0.50929
12.7260,1.00000,-0.66160,0.26569,0.77872,-0.29020
12.7430,1.00000,-0.66160,0.26569,0.77872,-0.29020
12.7600,1.00000,-0.67055,0.28623,0.81167,-0.25453
12.7770,1.00000,-0.67055,0.28623,0.81167,-0.25453
12.7930,1.00000,-0.67055,0.28623,0.81167,-0.25453
12.8100,1.00000,-0.67055,0.28623,0.81167,-0.25453
12.8270,1.00000,-0.67055,0.28623,0.81167,-0.25453
12.8450,1.00000,-0.67055,0.28623,0.81167,-0.25453
12.8610,1.00000,-0.67055,0.28623,0.81167,-0.25453
12.8790,1.00000,-0.67055,0.28623,0.81167,-0.25453
12.8970,1.00000,-0.48083,0.31754,0.81740,-0.25973
12.9140,1.00000,-0.45697,0.28153,0.76821,-0.33449
12.9310,1.00000,-0.45697,0.28153,0.76821,-0.33449
12.9480,1.00000,-0.45697,0.28153,0.76821,-0.33449
12.9640,1.00000,-0.45697,0.28153,0.76821,-0.33449
12.9800,1.00000,-0.45697,0.28153,0.76821,-0.33449
12.9970,1.00000,-0.45697,0.28153,0.76821,-0.33449
13.0130,1.00000,-0.44185,0.24055,0.72338,-0.39689
13.0290,1.00000,-0.44185,0.24055,0.72338,-0.39689
13.0450,1.00000,-0.44185,0.24055,0.72338,-0.39689
13.0620,1.00000,-0.42954,0.20066,0.68453,-0.45746
13.0780,1.00000,-0.36342,0.19708,0.69596,-0.46370
13.0950,1.00000,-0.36342,0.19708,0.69596,-0.46370
13.1110,1.00000,-0.36342,0.19708,0.69596,-0.46370
13.1280,1.00000,-0.36342,0.22351,0.72606,-0.42856
13.1450,1.00000,-0.36342,0.22351,0.72606,-0.42856
13.1610,1.00000,-0.36342,0.22351,0.72606,-0.42856
13.1790,1.00000,-0.36342,0.22351,0.72606,-0.42856
13.1970,1.00000,-0.36342,0.23254,0.75102,-0.40001
13.2140,1.00000,-0.36342,0.20155,0.71094,-0.43378
13.2310,1.00000,-0.36342,0.20155,0.71094,-0.43378
13.2480,1.00000,-0.36342,0.13198,0.66495,-0.49159
13.2650,1.00000,-0.36342,0.13198,0.66495,-0.49159
13.2810,1.00000,-0.36342,0.13198,0.66495,-0.49159
13.2980,1.00000,-0.36342,0.13198,0.66495,-0.49159
13.3160,1.00000,-0.36342,0.14310,0.69223,-0.44448
13.3320,1.00000,-0.36342,0.14310,0.69223,-0.44448
13.3490,1.00000,-0.36342,0.14310,0.69223,-0.44448
13.3650,1.00000,-0.36342,0.14310,0.69223,-0.44448
13.3820,1.00000,-0.36342,0.14310,0.69223,-0.44448
13.3990,1.00000,-0.36342,0.14310,0.69223,-0.44448
13.4150,1.00000,-0.36342,0.14310,0.69223,-0.44448
13.4320,1.00000,-0.36342,0.26548,0.86165,-0.17730
13.4480,1.00000,-0.36342,0.27469,0.88025,-0.14203
13.4640,1.00000,-0.36342,0.27469,0.88025,-0.14203
13.4800,1.00000,-0.36342,0.27469,0.88025,-0.14203
13.4980,1.00000,-0.36342,0.27469,0.88025,-0.14203
13.5150,1.00000,-0.36342,0.27469,0.88025,-0.14203
13.5310,1.00000,-0.36342,0.27469,0.88025,-0.14203
13.5480,1.00000,-0.36342,0.21547,0.81584,-0.20932
13.5650,1.00000,-0.36342,0.21547,0.81584,-0.20932
13.5810,1.00000,-0.36342,0.21547,0.81584,-0.20932
13.5980,1.00000,-0.36342,0.21547,0.81584,-0.20932
13.6160,1.00000,-0.36342,0.20359,0.80163,-0.24541
13.6330,1.00000,-0.36342,0.26534,0.86942,-0.16378
13.6510,1.00000,-0.36342,0.26534,0.86942,-0.16378
13.6680,1.00000,-0.36342,0.26534,0.86942,-0.16378
13.6840,1.00000,-0.36342,0.26534,0.86942,-0.16378
13.7000,1.00000,-0.36342,0.26534,0.86942,-0.16378
13.7160,1.00000,-0.36342,0.26534,0.86942,-0.16378
13.7330,1.00000,-0.36342,0.27024,0.85561,-0.19562
13.7510,1.00000,-0.36342,0.27024,0.85561,-0.19562
13.7670,1.00000,-0.36342,0.27024,0.85561,-0.19562
13.7840,1.00000,-0.36342,0.23506,0.81253,-0.24559
13.8010,1.00000,-0.36342,0.17892,0.74394,-0.31911
13.8180,1.00000,-0.36342,0.17892,0.74394,-0.31911
13.8340,1.00000,-0.36342,0.17892,0.74394,-0.31911
13.8520,1.00000,-0.36342,0.18932,0.76145,-0.30192
13.8690,1.00000,-0.36342,0.18932,0.76145,-0.30192
13.8850,1.00000,-0.36342,0.18932,0.76145,-0.30192
13.9030,1.00000,-0.36342,0.18932,0.76145,-0.30192
13.9190,1.00000,-0.36342,0.20328,0.77205,-0.28924
13.9360,1.00000,-0.36342,0.20328,0.77205,-0.28924
13.9520,1.00000,-0.36342,0.20328,0.77205,-0.28924
13.9690,1.00000,-0.36342,0.21190,0.78611,-0.26811
13.9850,1.00000,-0.36342,0.21190,0.78611,-0.26811
14.0020,1.00000,-0.36342,0.21190,0.78611,-0.26811
14.0190,1.00000,-0.36342,0.21190,0.78611,-0.26811
